"KEGG_ID"	"ENTREZID"	"SYMBOL"	"PATHWAY"
"15226"	"hsa04657"	"8772"	"FADD"	"IL-17 signaling pathway"
"15227"	"hsa04657"	"9618"	"TRAF4"	"IL-17 signaling pathway"
"15228"	"hsa04657"	"9641"	"IKBKE"	"IL-17 signaling pathway"
"15229"	"hsa04658"	"10683"	"DLL3"	"Th1 and Th2 cell differentiation"
"15230"	"hsa04658"	"11317"	"RBPJL"	"Th1 and Th2 cell differentiation"
"15231"	"hsa04658"	"1147"	"CHUK"	"Th1 and Th2 cell differentiation"
"15232"	"hsa04658"	"1432"	"MAPK14"	"Th1 and Th2 cell differentiation"
"15233"	"hsa04658"	"182"	"JAG1"	"Th1 and Th2 cell differentiation"
"15234"	"hsa04658"	"2353"	"FOS"	"Th1 and Th2 cell differentiation"
"15235"	"hsa04658"	"2625"	"GATA3"	"Th1 and Th2 cell differentiation"
"15236"	"hsa04658"	"27040"	"LAT"	"Th1 and Th2 cell differentiation"
"15237"	"hsa04658"	"28514"	"DLL1"	"Th1 and Th2 cell differentiation"
"15238"	"hsa04658"	"30009"	"TBX21"	"Th1 and Th2 cell differentiation"
"15239"	"hsa04658"	"3108"	"HLA-DMA"	"Th1 and Th2 cell differentiation"
"15240"	"hsa04658"	"3109"	"HLA-DMB"	"Th1 and Th2 cell differentiation"
"15241"	"hsa04658"	"3111"	"HLA-DOA"	"Th1 and Th2 cell differentiation"
"15242"	"hsa04658"	"3112"	"HLA-DOB"	"Th1 and Th2 cell differentiation"
"15243"	"hsa04658"	"3113"	"HLA-DPA1"	"Th1 and Th2 cell differentiation"
"15244"	"hsa04658"	"3115"	"HLA-DPB1"	"Th1 and Th2 cell differentiation"
"15245"	"hsa04658"	"3117"	"HLA-DQA1"	"Th1 and Th2 cell differentiation"
"15246"	"hsa04658"	"3118"	"HLA-DQA2"	"Th1 and Th2 cell differentiation"
"15247"	"hsa04658"	"3119"	"HLA-DQB1"	"Th1 and Th2 cell differentiation"
"15248"	"hsa04658"	"3122"	"HLA-DRA"	"Th1 and Th2 cell differentiation"
"15249"	"hsa04658"	"3123"	"HLA-DRB1"	"Th1 and Th2 cell differentiation"
"15250"	"hsa04658"	"3125"	"HLA-DRB3"	"Th1 and Th2 cell differentiation"
"15251"	"hsa04658"	"3126"	"HLA-DRB4"	"Th1 and Th2 cell differentiation"
"15252"	"hsa04658"	"3127"	"HLA-DRB5"	"Th1 and Th2 cell differentiation"
"15253"	"hsa04658"	"3458"	"IFNG"	"Th1 and Th2 cell differentiation"
"15254"	"hsa04658"	"3459"	"IFNGR1"	"Th1 and Th2 cell differentiation"
"15255"	"hsa04658"	"3460"	"IFNGR2"	"Th1 and Th2 cell differentiation"
"15256"	"hsa04658"	"3516"	"RBPJ"	"Th1 and Th2 cell differentiation"
"15257"	"hsa04658"	"3551"	"IKBKB"	"Th1 and Th2 cell differentiation"
"15258"	"hsa04658"	"3558"	"IL2"	"Th1 and Th2 cell differentiation"
"15259"	"hsa04658"	"3559"	"IL2RA"	"Th1 and Th2 cell differentiation"
"15260"	"hsa04658"	"3560"	"IL2RB"	"Th1 and Th2 cell differentiation"
"15261"	"hsa04658"	"3561"	"IL2RG"	"Th1 and Th2 cell differentiation"
"15262"	"hsa04658"	"3565"	"IL4"	"Th1 and Th2 cell differentiation"
"15263"	"hsa04658"	"3566"	"IL4R"	"Th1 and Th2 cell differentiation"
"15264"	"hsa04658"	"3567"	"IL5"	"Th1 and Th2 cell differentiation"
"15265"	"hsa04658"	"3592"	"IL12A"	"Th1 and Th2 cell differentiation"
"15266"	"hsa04658"	"3593"	"IL12B"	"Th1 and Th2 cell differentiation"
"15267"	"hsa04658"	"3594"	"IL12RB1"	"Th1 and Th2 cell differentiation"
"15268"	"hsa04658"	"3595"	"IL12RB2"	"Th1 and Th2 cell differentiation"
"15269"	"hsa04658"	"3596"	"IL13"	"Th1 and Th2 cell differentiation"
"15270"	"hsa04658"	"3714"	"JAG2"	"Th1 and Th2 cell differentiation"
"15271"	"hsa04658"	"3716"	"JAK1"	"Th1 and Th2 cell differentiation"
"15272"	"hsa04658"	"3717"	"JAK2"	"Th1 and Th2 cell differentiation"
"15273"	"hsa04658"	"3718"	"JAK3"	"Th1 and Th2 cell differentiation"
"15274"	"hsa04658"	"3725"	"JUN"	"Th1 and Th2 cell differentiation"
"15275"	"hsa04658"	"3932"	"LCK"	"Th1 and Th2 cell differentiation"
"15276"	"hsa04658"	"4094"	"MAF"	"Th1 and Th2 cell differentiation"
"15277"	"hsa04658"	"4772"	"NFATC1"	"Th1 and Th2 cell differentiation"
"15278"	"hsa04658"	"4773"	"NFATC2"	"Th1 and Th2 cell differentiation"
"15279"	"hsa04658"	"4775"	"NFATC3"	"Th1 and Th2 cell differentiation"
"15280"	"hsa04658"	"4790"	"NFKB1"	"Th1 and Th2 cell differentiation"
"15281"	"hsa04658"	"4792"	"NFKBIA"	"Th1 and Th2 cell differentiation"
"15282"	"hsa04658"	"4793"	"NFKBIB"	"Th1 and Th2 cell differentiation"
"15283"	"hsa04658"	"4794"	"NFKBIE"	"Th1 and Th2 cell differentiation"
"15284"	"hsa04658"	"4851"	"NOTCH1"	"Th1 and Th2 cell differentiation"
"15285"	"hsa04658"	"4853"	"NOTCH2"	"Th1 and Th2 cell differentiation"
"15286"	"hsa04658"	"4854"	"NOTCH3"	"Th1 and Th2 cell differentiation"
"15287"	"hsa04658"	"5335"	"PLCG1"	"Th1 and Th2 cell differentiation"
"15288"	"hsa04658"	"54567"	"DLL4"	"Th1 and Th2 cell differentiation"
"15289"	"hsa04658"	"5530"	"PPP3CA"	"Th1 and Th2 cell differentiation"
"15290"	"hsa04658"	"5532"	"PPP3CB"	"Th1 and Th2 cell differentiation"
"15291"	"hsa04658"	"5533"	"PPP3CC"	"Th1 and Th2 cell differentiation"
"15292"	"hsa04658"	"5534"	"PPP3R1"	"Th1 and Th2 cell differentiation"
"15293"	"hsa04658"	"5535"	"PPP3R2"	"Th1 and Th2 cell differentiation"
"15294"	"hsa04658"	"55534"	"MAML3"	"Th1 and Th2 cell differentiation"
"15295"	"hsa04658"	"5588"	"PRKCQ"	"Th1 and Th2 cell differentiation"
"15296"	"hsa04658"	"5594"	"MAPK1"	"Th1 and Th2 cell differentiation"
"15297"	"hsa04658"	"5595"	"MAPK3"	"Th1 and Th2 cell differentiation"
"15298"	"hsa04658"	"5599"	"MAPK8"	"Th1 and Th2 cell differentiation"
"15299"	"hsa04658"	"5600"	"MAPK11"	"Th1 and Th2 cell differentiation"
"15300"	"hsa04658"	"5601"	"MAPK9"	"Th1 and Th2 cell differentiation"
"15301"	"hsa04658"	"5602"	"MAPK10"	"Th1 and Th2 cell differentiation"
"15302"	"hsa04658"	"5603"	"MAPK13"	"Th1 and Th2 cell differentiation"
"15303"	"hsa04658"	"5970"	"RELA"	"Th1 and Th2 cell differentiation"
"15304"	"hsa04658"	"6300"	"MAPK12"	"Th1 and Th2 cell differentiation"
"15305"	"hsa04658"	"6772"	"STAT1"	"Th1 and Th2 cell differentiation"
"15306"	"hsa04658"	"6775"	"STAT4"	"Th1 and Th2 cell differentiation"
"15307"	"hsa04658"	"6776"	"STAT5A"	"Th1 and Th2 cell differentiation"
"15308"	"hsa04658"	"6777"	"STAT5B"	"Th1 and Th2 cell differentiation"
"15309"	"hsa04658"	"6778"	"STAT6"	"Th1 and Th2 cell differentiation"
"15310"	"hsa04658"	"7297"	"TYK2"	"Th1 and Th2 cell differentiation"
"15311"	"hsa04658"	"7535"	"ZAP70"	"Th1 and Th2 cell differentiation"
"15312"	"hsa04658"	"84441"	"MAML2"	"Th1 and Th2 cell differentiation"
"15313"	"hsa04658"	"8517"	"IKBKG"	"Th1 and Th2 cell differentiation"
"15314"	"hsa04658"	"864"	"RUNX3"	"Th1 and Th2 cell differentiation"
"15315"	"hsa04658"	"915"	"CD3D"	"Th1 and Th2 cell differentiation"
"15316"	"hsa04658"	"916"	"CD3E"	"Th1 and Th2 cell differentiation"
"15317"	"hsa04658"	"917"	"CD3G"	"Th1 and Th2 cell differentiation"
"15318"	"hsa04658"	"919"	"CD247"	"Th1 and Th2 cell differentiation"
"15319"	"hsa04658"	"920"	"CD4"	"Th1 and Th2 cell differentiation"
"15320"	"hsa04658"	"9794"	"MAML1"	"Th1 and Th2 cell differentiation"
"15321"	"hsa04659"	"112744"	"IL17F"	"Th17 cell differentiation"
"15322"	"hsa04659"	"1147"	"CHUK"	"Th17 cell differentiation"
"15323"	"hsa04659"	"1432"	"MAPK14"	"Th17 cell differentiation"
"15324"	"hsa04659"	"149233"	"IL23R"	"Th17 cell differentiation"
"15325"	"hsa04659"	"196"	"AHR"	"Th17 cell differentiation"
"15326"	"hsa04659"	"2353"	"FOS"	"Th17 cell differentiation"
"15327"	"hsa04659"	"2475"	"MTOR"	"Th17 cell differentiation"
"15328"	"hsa04659"	"2625"	"GATA3"	"Th17 cell differentiation"
"15329"	"hsa04659"	"27040"	"LAT"	"Th17 cell differentiation"
"15330"	"hsa04659"	"30009"	"TBX21"	"Th17 cell differentiation"
"15331"	"hsa04659"	"3091"	"HIF1A"	"Th17 cell differentiation"
"15332"	"hsa04659"	"3108"	"HLA-DMA"	"Th17 cell differentiation"
"15333"	"hsa04659"	"3109"	"HLA-DMB"	"Th17 cell differentiation"
"15334"	"hsa04659"	"3111"	"HLA-DOA"	"Th17 cell differentiation"
"15335"	"hsa04659"	"3112"	"HLA-DOB"	"Th17 cell differentiation"
"15336"	"hsa04659"	"3113"	"HLA-DPA1"	"Th17 cell differentiation"
"15337"	"hsa04659"	"3115"	"HLA-DPB1"	"Th17 cell differentiation"
"15338"	"hsa04659"	"3117"	"HLA-DQA1"	"Th17 cell differentiation"
"15339"	"hsa04659"	"3118"	"HLA-DQA2"	"Th17 cell differentiation"
"15340"	"hsa04659"	"3119"	"HLA-DQB1"	"Th17 cell differentiation"
"15341"	"hsa04659"	"3122"	"HLA-DRA"	"Th17 cell differentiation"
"15342"	"hsa04659"	"3123"	"HLA-DRB1"	"Th17 cell differentiation"
"15343"	"hsa04659"	"3125"	"HLA-DRB3"	"Th17 cell differentiation"
"15344"	"hsa04659"	"3126"	"HLA-DRB4"	"Th17 cell differentiation"
"15345"	"hsa04659"	"3127"	"HLA-DRB5"	"Th17 cell differentiation"
"15346"	"hsa04659"	"3320"	"HSP90AA1"	"Th17 cell differentiation"
"15347"	"hsa04659"	"3326"	"HSP90AB1"	"Th17 cell differentiation"
"15348"	"hsa04659"	"3458"	"IFNG"	"Th17 cell differentiation"
"15349"	"hsa04659"	"3459"	"IFNGR1"	"Th17 cell differentiation"
"15350"	"hsa04659"	"3460"	"IFNGR2"	"Th17 cell differentiation"
"15351"	"hsa04659"	"3551"	"IKBKB"	"Th17 cell differentiation"
"15352"	"hsa04659"	"3553"	"IL1B"	"Th17 cell differentiation"
"15353"	"hsa04659"	"3554"	"IL1R1"	"Th17 cell differentiation"
"15354"	"hsa04659"	"3556"	"IL1RAP"	"Th17 cell differentiation"
"15355"	"hsa04659"	"3558"	"IL2"	"Th17 cell differentiation"
"15356"	"hsa04659"	"3559"	"IL2RA"	"Th17 cell differentiation"
"15357"	"hsa04659"	"3560"	"IL2RB"	"Th17 cell differentiation"
"15358"	"hsa04659"	"3561"	"IL2RG"	"Th17 cell differentiation"
"15359"	"hsa04659"	"3565"	"IL4"	"Th17 cell differentiation"
"15360"	"hsa04659"	"3566"	"IL4R"	"Th17 cell differentiation"
"15361"	"hsa04659"	"3569"	"IL6"	"Th17 cell differentiation"
"15362"	"hsa04659"	"3570"	"IL6R"	"Th17 cell differentiation"
"15363"	"hsa04659"	"3572"	"IL6ST"	"Th17 cell differentiation"
"15364"	"hsa04659"	"3594"	"IL12RB1"	"Th17 cell differentiation"
"15365"	"hsa04659"	"3605"	"IL17A"	"Th17 cell differentiation"
"15366"	"hsa04659"	"3662"	"IRF4"	"Th17 cell differentiation"
"15367"	"hsa04659"	"3716"	"JAK1"	"Th17 cell differentiation"
"15368"	"hsa04659"	"3717"	"JAK2"	"Th17 cell differentiation"
"15369"	"hsa04659"	"3718"	"JAK3"	"Th17 cell differentiation"
"15370"	"hsa04659"	"3725"	"JUN"	"Th17 cell differentiation"
"15371"	"hsa04659"	"3932"	"LCK"	"Th17 cell differentiation"
"15372"	"hsa04659"	"4087"	"SMAD2"	"Th17 cell differentiation"
"15373"	"hsa04659"	"4088"	"SMAD3"	"Th17 cell differentiation"
"15374"	"hsa04659"	"4089"	"SMAD4"	"Th17 cell differentiation"
"15375"	"hsa04659"	"4772"	"NFATC1"	"Th17 cell differentiation"
"15376"	"hsa04659"	"4773"	"NFATC2"	"Th17 cell differentiation"
"15377"	"hsa04659"	"4775"	"NFATC3"	"Th17 cell differentiation"
"15378"	"hsa04659"	"4790"	"NFKB1"	"Th17 cell differentiation"
"15379"	"hsa04659"	"4792"	"NFKBIA"	"Th17 cell differentiation"
"15380"	"hsa04659"	"4793"	"NFKBIB"	"Th17 cell differentiation"
"15381"	"hsa04659"	"4794"	"NFKBIE"	"Th17 cell differentiation"
"15382"	"hsa04659"	"50615"	"IL21R"	"Th17 cell differentiation"
"15383"	"hsa04659"	"50616"	"IL22"	"Th17 cell differentiation"
"15384"	"hsa04659"	"50943"	"FOXP3"	"Th17 cell differentiation"
"15385"	"hsa04659"	"51561"	"IL23A"	"Th17 cell differentiation"
"15386"	"hsa04659"	"53342"	"IL17D"	"Th17 cell differentiation"
"15387"	"hsa04659"	"5335"	"PLCG1"	"Th17 cell differentiation"
"15388"	"hsa04659"	"5530"	"PPP3CA"	"Th17 cell differentiation"
"15389"	"hsa04659"	"5532"	"PPP3CB"	"Th17 cell differentiation"
"15390"	"hsa04659"	"5533"	"PPP3CC"	"Th17 cell differentiation"
"15391"	"hsa04659"	"5534"	"PPP3R1"	"Th17 cell differentiation"
"15392"	"hsa04659"	"5535"	"PPP3R2"	"Th17 cell differentiation"
"15393"	"hsa04659"	"5588"	"PRKCQ"	"Th17 cell differentiation"
"15394"	"hsa04659"	"5594"	"MAPK1"	"Th17 cell differentiation"
"15395"	"hsa04659"	"5595"	"MAPK3"	"Th17 cell differentiation"
"15396"	"hsa04659"	"5599"	"MAPK8"	"Th17 cell differentiation"
"15397"	"hsa04659"	"5600"	"MAPK11"	"Th17 cell differentiation"
"15398"	"hsa04659"	"5601"	"MAPK9"	"Th17 cell differentiation"
"15399"	"hsa04659"	"5602"	"MAPK10"	"Th17 cell differentiation"
"15400"	"hsa04659"	"5603"	"MAPK13"	"Th17 cell differentiation"
"15401"	"hsa04659"	"59067"	"IL21"	"Th17 cell differentiation"
"15402"	"hsa04659"	"5914"	"RARA"	"Th17 cell differentiation"
"15403"	"hsa04659"	"5970"	"RELA"	"Th17 cell differentiation"
"15404"	"hsa04659"	"6095"	"RORA"	"Th17 cell differentiation"
"15405"	"hsa04659"	"6097"	"RORC"	"Th17 cell differentiation"
"15406"	"hsa04659"	"6256"	"RXRA"	"Th17 cell differentiation"
"15407"	"hsa04659"	"6257"	"RXRB"	"Th17 cell differentiation"
"15408"	"hsa04659"	"6258"	"RXRG"	"Th17 cell differentiation"
"15409"	"hsa04659"	"6300"	"MAPK12"	"Th17 cell differentiation"
"15410"	"hsa04659"	"6772"	"STAT1"	"Th17 cell differentiation"
"15411"	"hsa04659"	"6774"	"STAT3"	"Th17 cell differentiation"
"15412"	"hsa04659"	"6776"	"STAT5A"	"Th17 cell differentiation"
"15413"	"hsa04659"	"6777"	"STAT5B"	"Th17 cell differentiation"
"15414"	"hsa04659"	"6778"	"STAT6"	"Th17 cell differentiation"
"15415"	"hsa04659"	"7040"	"TGFB1"	"Th17 cell differentiation"
"15416"	"hsa04659"	"7046"	"TGFBR1"	"Th17 cell differentiation"
"15417"	"hsa04659"	"7048"	"TGFBR2"	"Th17 cell differentiation"
"15418"	"hsa04659"	"7297"	"TYK2"	"Th17 cell differentiation"
"15419"	"hsa04659"	"7535"	"ZAP70"	"Th17 cell differentiation"
"15420"	"hsa04659"	"8517"	"IKBKG"	"Th17 cell differentiation"
"15421"	"hsa04659"	"861"	"RUNX1"	"Th17 cell differentiation"
"15422"	"hsa04659"	"915"	"CD3D"	"Th17 cell differentiation"
"15423"	"hsa04659"	"916"	"CD3E"	"Th17 cell differentiation"
"15424"	"hsa04659"	"917"	"CD3G"	"Th17 cell differentiation"
"15425"	"hsa04659"	"919"	"CD247"	"Th17 cell differentiation"
"15426"	"hsa04659"	"920"	"CD4"	"Th17 cell differentiation"
"15427"	"hsa04659"	"9466"	"IL27RA"	"Th17 cell differentiation"
"15428"	"hsa04660"	"10000"	"AKT3"	"T cell receptor signaling pathway"
"15429"	"hsa04660"	"10125"	"RASGRP1"	"T cell receptor signaling pathway"
"15430"	"hsa04660"	"1019"	"CDK4"	"T cell receptor signaling pathway"
"15431"	"hsa04660"	"10298"	"PAK4"	"T cell receptor signaling pathway"
"15432"	"hsa04660"	"10451"	"VAV3"	"T cell receptor signaling pathway"
"15433"	"hsa04660"	"106821730"	"BUB1B-PAK6"	"T cell receptor signaling pathway"
"15434"	"hsa04660"	"10892"	"MALT1"	"T cell receptor signaling pathway"
"15435"	"hsa04660"	"1147"	"CHUK"	"T cell receptor signaling pathway"
"15436"	"hsa04660"	"1326"	"MAP3K8"	"T cell receptor signaling pathway"
"15437"	"hsa04660"	"1432"	"MAPK14"	"T cell receptor signaling pathway"
"15438"	"hsa04660"	"1437"	"CSF2"	"T cell receptor signaling pathway"
"15439"	"hsa04660"	"1493"	"CTLA4"	"T cell receptor signaling pathway"
"15440"	"hsa04660"	"1739"	"DLG1"	"T cell receptor signaling pathway"
"15441"	"hsa04660"	"207"	"AKT1"	"T cell receptor signaling pathway"
"15442"	"hsa04660"	"208"	"AKT2"	"T cell receptor signaling pathway"
"15443"	"hsa04660"	"2353"	"FOS"	"T cell receptor signaling pathway"
"15444"	"hsa04660"	"2534"	"FYN"	"T cell receptor signaling pathway"
"15445"	"hsa04660"	"27040"	"LAT"	"T cell receptor signaling pathway"
"15446"	"hsa04660"	"2885"	"GRB2"	"T cell receptor signaling pathway"
"15447"	"hsa04660"	"2932"	"GSK3B"	"T cell receptor signaling pathway"
"15448"	"hsa04660"	"29851"	"ICOS"	"T cell receptor signaling pathway"
"15449"	"hsa04660"	"3265"	"HRAS"	"T cell receptor signaling pathway"
"15450"	"hsa04660"	"3458"	"IFNG"	"T cell receptor signaling pathway"
"15451"	"hsa04660"	"3551"	"IKBKB"	"T cell receptor signaling pathway"
"15452"	"hsa04660"	"3558"	"IL2"	"T cell receptor signaling pathway"
"15453"	"hsa04660"	"3565"	"IL4"	"T cell receptor signaling pathway"
"15454"	"hsa04660"	"3567"	"IL5"	"T cell receptor signaling pathway"
"15455"	"hsa04660"	"3586"	"IL10"	"T cell receptor signaling pathway"
"15456"	"hsa04660"	"3702"	"ITK"	"T cell receptor signaling pathway"
"15457"	"hsa04660"	"3725"	"JUN"	"T cell receptor signaling pathway"
"15458"	"hsa04660"	"3845"	"KRAS"	"T cell receptor signaling pathway"
"15459"	"hsa04660"	"387"	"RHOA"	"T cell receptor signaling pathway"
"15460"	"hsa04660"	"3932"	"LCK"	"T cell receptor signaling pathway"
"15461"	"hsa04660"	"3937"	"LCP2"	"T cell receptor signaling pathway"
"15462"	"hsa04660"	"4690"	"NCK1"	"T cell receptor signaling pathway"
"15463"	"hsa04660"	"4772"	"NFATC1"	"T cell receptor signaling pathway"
"15464"	"hsa04660"	"4773"	"NFATC2"	"T cell receptor signaling pathway"
"15465"	"hsa04660"	"4775"	"NFATC3"	"T cell receptor signaling pathway"
"15466"	"hsa04660"	"4790"	"NFKB1"	"T cell receptor signaling pathway"
"15467"	"hsa04660"	"4792"	"NFKBIA"	"T cell receptor signaling pathway"
"15468"	"hsa04660"	"4793"	"NFKBIB"	"T cell receptor signaling pathway"
"15469"	"hsa04660"	"4794"	"NFKBIE"	"T cell receptor signaling pathway"
"15470"	"hsa04660"	"4893"	"NRAS"	"T cell receptor signaling pathway"
"15471"	"hsa04660"	"5058"	"PAK1"	"T cell receptor signaling pathway"
"15472"	"hsa04660"	"5062"	"PAK2"	"T cell receptor signaling pathway"
"15473"	"hsa04660"	"5063"	"PAK3"	"T cell receptor signaling pathway"
"15474"	"hsa04660"	"5133"	"PDCD1"	"T cell receptor signaling pathway"
"15475"	"hsa04660"	"5170"	"PDPK1"	"T cell receptor signaling pathway"
"15476"	"hsa04660"	"5290"	"PIK3CA"	"T cell receptor signaling pathway"
"15477"	"hsa04660"	"5291"	"PIK3CB"	"T cell receptor signaling pathway"
"15478"	"hsa04660"	"5293"	"PIK3CD"	"T cell receptor signaling pathway"
"15479"	"hsa04660"	"5295"	"PIK3R1"	"T cell receptor signaling pathway"
"15480"	"hsa04660"	"5296"	"PIK3R2"	"T cell receptor signaling pathway"
"15481"	"hsa04660"	"5335"	"PLCG1"	"T cell receptor signaling pathway"
"15482"	"hsa04660"	"5530"	"PPP3CA"	"T cell receptor signaling pathway"
"15483"	"hsa04660"	"5532"	"PPP3CB"	"T cell receptor signaling pathway"
"15484"	"hsa04660"	"5533"	"PPP3CC"	"T cell receptor signaling pathway"
"15485"	"hsa04660"	"5534"	"PPP3R1"	"T cell receptor signaling pathway"
"15486"	"hsa04660"	"5535"	"PPP3R2"	"T cell receptor signaling pathway"
"15487"	"hsa04660"	"5588"	"PRKCQ"	"T cell receptor signaling pathway"
"15488"	"hsa04660"	"5594"	"MAPK1"	"T cell receptor signaling pathway"
"15489"	"hsa04660"	"5595"	"MAPK3"	"T cell receptor signaling pathway"
"15490"	"hsa04660"	"5600"	"MAPK11"	"T cell receptor signaling pathway"
"15491"	"hsa04660"	"5601"	"MAPK9"	"T cell receptor signaling pathway"
"15492"	"hsa04660"	"5603"	"MAPK13"	"T cell receptor signaling pathway"
"15493"	"hsa04660"	"5604"	"MAP2K1"	"T cell receptor signaling pathway"
"15494"	"hsa04660"	"5605"	"MAP2K2"	"T cell receptor signaling pathway"
"15495"	"hsa04660"	"5609"	"MAP2K7"	"T cell receptor signaling pathway"
"15496"	"hsa04660"	"56924"	"PAK6"	"T cell receptor signaling pathway"
"15497"	"hsa04660"	"57144"	"PAK5"	"T cell receptor signaling pathway"
"15498"	"hsa04660"	"5777"	"PTPN6"	"T cell receptor signaling pathway"
"15499"	"hsa04660"	"5788"	"PTPRC"	"T cell receptor signaling pathway"
"15500"	"hsa04660"	"5894"	"RAF1"	"T cell receptor signaling pathway"
"15501"	"hsa04660"	"5970"	"RELA"	"T cell receptor signaling pathway"
"15502"	"hsa04660"	"6300"	"MAPK12"	"T cell receptor signaling pathway"
"15503"	"hsa04660"	"6654"	"SOS1"	"T cell receptor signaling pathway"
"15504"	"hsa04660"	"6655"	"SOS2"	"T cell receptor signaling pathway"
"15505"	"hsa04660"	"6885"	"MAP3K7"	"T cell receptor signaling pathway"
"15506"	"hsa04660"	"7006"	"TEC"	"T cell receptor signaling pathway"
"15507"	"hsa04660"	"7124"	"TNF"	"T cell receptor signaling pathway"
"15508"	"hsa04660"	"7409"	"VAV1"	"T cell receptor signaling pathway"
"15509"	"hsa04660"	"7410"	"VAV2"	"T cell receptor signaling pathway"
"15510"	"hsa04660"	"7535"	"ZAP70"	"T cell receptor signaling pathway"
"15511"	"hsa04660"	"8440"	"NCK2"	"T cell receptor signaling pathway"
"15512"	"hsa04660"	"84433"	"CARD11"	"T cell receptor signaling pathway"
"15513"	"hsa04660"	"8503"	"PIK3R3"	"T cell receptor signaling pathway"
"15514"	"hsa04660"	"8517"	"IKBKG"	"T cell receptor signaling pathway"
"15515"	"hsa04660"	"868"	"CBLB"	"T cell receptor signaling pathway"
"15516"	"hsa04660"	"8915"	"BCL10"	"T cell receptor signaling pathway"
"15517"	"hsa04660"	"9020"	"MAP3K14"	"T cell receptor signaling pathway"
"15518"	"hsa04660"	"915"	"CD3D"	"T cell receptor signaling pathway"
"15519"	"hsa04660"	"916"	"CD3E"	"T cell receptor signaling pathway"
"15520"	"hsa04660"	"917"	"CD3G"	"T cell receptor signaling pathway"
"15521"	"hsa04660"	"919"	"CD247"	"T cell receptor signaling pathway"
"15522"	"hsa04660"	"920"	"CD4"	"T cell receptor signaling pathway"
"15523"	"hsa04660"	"925"	"CD8A"	"T cell receptor signaling pathway"
"15524"	"hsa04660"	"926"	"CD8B"	"T cell receptor signaling pathway"
"15525"	"hsa04660"	"940"	"CD28"	"T cell receptor signaling pathway"
"15526"	"hsa04660"	"9402"	"GRAP2"	"T cell receptor signaling pathway"
"15527"	"hsa04660"	"959"	"CD40LG"	"T cell receptor signaling pathway"
"15528"	"hsa04660"	"998"	"CDC42"	"T cell receptor signaling pathway"
"15529"	"hsa04662"	"10000"	"AKT3"	"B cell receptor signaling pathway"
"15530"	"hsa04662"	"102723407"	"LOC102723407"	"B cell receptor signaling pathway"
"15531"	"hsa04662"	"10451"	"VAV3"	"B cell receptor signaling pathway"
"15532"	"hsa04662"	"10892"	"MALT1"	"B cell receptor signaling pathway"
"15533"	"hsa04662"	"11025"	"LILRB3"	"B cell receptor signaling pathway"
"15534"	"hsa04662"	"1147"	"CHUK"	"B cell receptor signaling pathway"
"15535"	"hsa04662"	"118788"	"PIK3AP1"	"B cell receptor signaling pathway"
"15536"	"hsa04662"	"1380"	"CR2"	"B cell receptor signaling pathway"
"15537"	"hsa04662"	"207"	"AKT1"	"B cell receptor signaling pathway"
"15538"	"hsa04662"	"208"	"AKT2"	"B cell receptor signaling pathway"
"15539"	"hsa04662"	"2213"	"FCGR2B"	"B cell receptor signaling pathway"
"15540"	"hsa04662"	"2353"	"FOS"	"B cell receptor signaling pathway"
"15541"	"hsa04662"	"25780"	"RASGRP3"	"B cell receptor signaling pathway"
"15542"	"hsa04662"	"27071"	"DAPP1"	"B cell receptor signaling pathway"
"15543"	"hsa04662"	"2885"	"GRB2"	"B cell receptor signaling pathway"
"15544"	"hsa04662"	"2932"	"GSK3B"	"B cell receptor signaling pathway"
"15545"	"hsa04662"	"29760"	"BLNK"	"B cell receptor signaling pathway"
"15546"	"hsa04662"	"3265"	"HRAS"	"B cell receptor signaling pathway"
"15547"	"hsa04662"	"3551"	"IKBKB"	"B cell receptor signaling pathway"
"15548"	"hsa04662"	"3635"	"INPP5D"	"B cell receptor signaling pathway"
"15549"	"hsa04662"	"3636"	"INPPL1"	"B cell receptor signaling pathway"
"15550"	"hsa04662"	"3725"	"JUN"	"B cell receptor signaling pathway"
"15551"	"hsa04662"	"3845"	"KRAS"	"B cell receptor signaling pathway"
"15552"	"hsa04662"	"4067"	"LYN"	"B cell receptor signaling pathway"
"15553"	"hsa04662"	"4772"	"NFATC1"	"B cell receptor signaling pathway"
"15554"	"hsa04662"	"4773"	"NFATC2"	"B cell receptor signaling pathway"
"15555"	"hsa04662"	"4775"	"NFATC3"	"B cell receptor signaling pathway"
"15556"	"hsa04662"	"4790"	"NFKB1"	"B cell receptor signaling pathway"
"15557"	"hsa04662"	"4792"	"NFKBIA"	"B cell receptor signaling pathway"
"15558"	"hsa04662"	"4793"	"NFKBIB"	"B cell receptor signaling pathway"
"15559"	"hsa04662"	"4794"	"NFKBIE"	"B cell receptor signaling pathway"
"15560"	"hsa04662"	"4893"	"NRAS"	"B cell receptor signaling pathway"
"15561"	"hsa04662"	"5290"	"PIK3CA"	"B cell receptor signaling pathway"
"15562"	"hsa04662"	"5291"	"PIK3CB"	"B cell receptor signaling pathway"
"15563"	"hsa04662"	"5293"	"PIK3CD"	"B cell receptor signaling pathway"
"15564"	"hsa04662"	"5295"	"PIK3R1"	"B cell receptor signaling pathway"
"15565"	"hsa04662"	"5296"	"PIK3R2"	"B cell receptor signaling pathway"
"15566"	"hsa04662"	"5336"	"PLCG2"	"B cell receptor signaling pathway"
